STATE,COUNTY,COUNTYFIPS,NRI_ID,POPULATION,AREA,RISK_RATNG,TOWERCOUNT,POP_DENS,TOWER_DENS
Mississippi,CLAIBORNE,21,C28021,9127,506.26335201,1.0,9,18.02816649430259,1.7777308912975052
Tennessee,CLAIBORNE,25,C47025,32028,446.03200512,1.0,9,71.80650633217053,2.0177924222228514
Louisiana,CONCORDIA,29,C22029,18648,754.9164573600002,2.0,5,24.702071094347925,0.6623249435421473
Louisiana,DE SOTO,31,C22031,26713,903.62291916,2.0,14,29.562109850901273,1.5493188257126411
Louisiana,EAST BATON ROUGE,33,C22033,456512,475.09353372,4.0,6,960.888683172541,1.2629092113756586
Louisiana,EAST CARROLL,35,C22035,7455,447.13662708,1.0,1,16.672756263973383,0.22364528858448535
Louisiana,EAST FELICIANA,37,C22037,19513,460.26767943,2.0,7,42.394895127472545,1.5208541274653196
Louisiana,EVANGELINE,39,C22039,32319,686.5363276200001,2.0,6,47.075440438876036,0.87395229627543
Louisiana,IBERIA,45,C22045,69859,1040.51043369,3.0,12,67.13916337413023,1.1532801220881528
Louisiana,IBERVILLE,47,C22047,30214,659.54283876,2.0,15,45.81051938461654,2.2743026106084865
Louisiana,JEFFERSON DAVIS,53,C22053,32235,665.3778530100001,3.0,10,48.446157103331686,1.5029054475983148
Mississippi,JEFFERSON DAVIS,65,C28065,11298,413.26848147,1.0,10,27.338160316056296,2.419734494251752
Louisiana,LAFOURCHE,57,C22057,97393,1483.2538032,3.0,16,65.66172275431386,1.0787095212890265
Louisiana,MOREHOUSE,67,C22067,25583,814.24151757,2.0,4,31.419424639938775,0.4912547338457378
Louisiana,NATCHITOCHES,69,C22069,37330,1312.67208501,2.0,23,28.438176164701193,1.7521512236488814
Louisiana,ORLEANS,71,C22071,383606,353.37796923,4.0,7,1085.5402243548626,1.9808818346126076
New York,ORLEANS,73,C36073,40286,825.6724078200002,1.0,7,48.79174793592291,0.8477938627599177
Vermont,ORLEANS,19,C50019,27365,729.41595246,1.0,7,37.51631686654215,0.959671909613722
Louisiana,PLAQUEMINES,75,C22075,23448,2593.1536515300004,2.0,15,9.042271747439772,0.5784462479170785
Louisiana,POINTE COUPEE,77,C22077,20697,596.31659529,2.0,8,34.70807313342446,1.3415692374131312
Louisiana,RAPIDES,79,C22079,129664,1375.26545832,3.0,53,94.28288859839121,3.853801437341694
Louisiana,RED RIVER,81,C22081,7602,406.26798927,1.0,5,18.711786802744673,1.2307147331455321
Texas,RED RIVER,387,C48387,11567,1067.40360675,1.0,5,10.836575712179641,0.4684263729653169
Louisiana,SABINE,85,C22085,22039,1021.74586917,2.0,17,21.56994284489063,1.6638188137535312
Texas,SABINE,403,C48403,9848,582.44919603,1.0,17,16.907912427597825,2.918709497046741
Louisiana,ST. BERNARD,87,C22087,43709,2176.96207443,3.0,3,20.077979544703116,0.1378067186028263
Louisiana,ST. CHARLES,89,C22089,52479,400.91335947,3.0,18,130.89860629582478,4.48974811510289
Missouri,ST. CHARLES,183,C29183,405183,598.39873743,3.0,18,677.1120569875832,3.0080277370414104
Louisiana,ST. HELENA,91,C22091,10911,413.74135179,2.0,5,26.37154819743042,1.2084844742658978
Louisiana,ST. JAMES,93,C22093,20169,255.38444022,2.0,6,78.97505416784784,2.349399201780391
Louisiana,ST. JOHN THE BAPTIST,95,C22095,42466,414.15067005,3.0,6,102.53756198166509,1.4487481088164427
Louisiana,ST. LANDRY,97,C22097,82428,948.57264762,3.0,17,86.89687627701954,1.7921663715112974
Louisiana,ST. MARTIN,99,C22099,51686,824.98006149,3.0,15,62.65121111733257,1.818225760863655
Louisiana,ST. MARY,101,C22101,49313,1131.02770989,3.0,20,43.60016962342684,1.7683032718928817
Louisiana,ST. TAMMANY,103,C22103,263870,1106.68385568,4.0,12,238.43304358846504,1.0843205074701863
Louisiana,TANGIPAHOA,105,C22105,132858,852.46780359,4.0,23,155.85104732459658,2.698049111431544
Louisiana,TENSAS,107,C22107,4133,647.87894184,1.0,2,6.3792781846900715,0.30869964600484257
Louisiana,TERREBONNE,109,C22109,109484,2103.2641305,4.0,8,52.05432756273594,0.3803611673869127
Louisiana,VERNON,115,C22115,48626,1353.81734982,2.0,29,35.91769599234726,2.1420910290339954
Missouri,VERNON,217,C29217,19653,845.2722408,1.0,29,23.250497356212247,3.4308473176113323
Wisconsin,VERNON,123,C55123,30574,824.6258389200002,2.0,29,37.07620905990807,3.516746460186217
Louisiana,WEST BATON ROUGE,121,C22121,27101,205.83395976,2.0,7,131.66437662472921,3.4007993667137915
Louisiana,WEST CARROLL,123,C22123,9736,364.2477774,1.0,2,26.729058086491428,0.5490767889583285
Louisiana,WEST FELICIANA,125,C22125,15300,430.30111059,1.0,7,35.556496656542826,1.6267678208875802
Louisiana,WINN,127,C22127,13718,966.39943569,1.0,4,14.19495861998872,0.4139075264612544
Maine,ANDROSCOGGIN,1,C23001,111105,502.13946978,2.0,2,221.26322802045,0.39829571670122854
Maine,AROOSTOOK,3,C23003,67034,6896.33274057,2.0,8,9.720238643018183,0.11600368342057084
Maine,KENNEBEC,11,C23011,123577,960.77694414,2.0,3,128.62194576350382,0.31224729301610443
Maine,OXFORD,17,C23017,57747,2197.71994806,2.0,2,26.27586833844557,0.09100340567802853
Maine,PENOBSCOT,19,C23019,152080,3592.9463001900003,2.0,4,42.327379062681175,0.1113292452990036
Maine,SAGADAHOC,23,C23023,36681,373.76549613,1.0,12,98.13907484719222,3.2105692270284525
Maine,SOMERSET,25,C23025,50421,4134.684271380001,2.0,32,12.19464333685904,0.7739405937595234
Maryland,SOMERSET,39,C24039,24620,616.5112917600001,2.0,32,39.93438616463208,5.190496983217817
New Jersey,SOMERSET,35,C34035,345266,308.03187051000003,3.0,32,1120.8775229275868,10.388535428823799
Pennsylvania,SOMERSET,111,C42111,74099,1092.57578859,1.0,32,67.82046680315592,2.928858604975762
Maine,WALDO,27,C23027,39586,861.3661446000002,2.0,1,45.957227653035844,0.11609464874712233
Maine,YORK,31,C23031,211925,1282.5301905,3.0,32,165.23977491506858,2.4950679708775247
Nebraska,YORK,185,C31185,14106,581.64175602,2.0,32,24.252041491180286,5.501668280999356
Pennsylvania,YORK,133,C42133,456310,919.93168098,3.0,32,496.0259652259117,3.47851918371922
South Carolina,YORK,91,C45091,281543,703.12397883,3.0,32,400.41729264942467,4.551117720838945
Virginia,YORK,199,C51199,70026,217.16220162,2.0,32,322.4594311423246,14.735529369883169
Maryland,ALLEGANY,1,C24001,68096,432.19831824,1.0,11,157.55729980001044,2.5451279044292097
New York,ALLEGANY,3,C36003,46450,1044.89382426,1.0,11,44.454277479241654,1.0527385409508248
Maryland,ANNE ARUNDEL,3,C24003,587917,593.73082548,3.0,9,990.207977705554,1.5158384260618396
Maryland,BALTIMORE,5,C24005,854450,688.6224087600001,3.0,2,1240.8106229633233,0.29043492842491037
Maryland,BALTIMORE,510,C24510,585581,92.9791473,3.0,2,6297.982042259491,2.1510199416509383
Maryland,CALVERT,9,C24009,92747,348.5582919,2.0,4,266.0874871013218,1.1475842328110744
Maryland,CAROLINE,11,C24011,33293,329.2096548,2.0,17,101.13008386775903,5.163882575171669
Virginia,CAROLINE,33,C51033,30855,542.4085680000001,1.0,17,56.88516336268493,3.1341687803132188
Maryland,CECIL,15,C24015,103701,422.05557771,2.0,10,245.70460734736298,2.36935620049337
Maryland,CHARLES,17,C24017,166485,649.42670247,2.0,4,256.3568750203811,0.61592786141786
Maryland,DORCHESTER,19,C24019,32513,992.91145746,2.0,8,32.74511514165885,0.8057113189594033
South Carolina,DORCHESTER,35,C45035,161445,576.94993161,4.0,8,279.8249746723806,1.3866021229391094
Maryland,FREDERICK,21,C24021,271433,674.15257455,2.0,18,402.62844087064826,2.6700187286260952
Virginia,FREDERICK,69,C51069,91336,419.59093527,2.0,18,217.67867778465413,4.289892485026467
Maryland,GARRETT,23,C24023,28794,664.40433423,1.0,8,43.33806767436325,1.204086064440182
Maryland,HARFORD,25,C24025,260746,531.9747104100001,2.0,6,490.1473601988327,1.1278731643795097
Maryland,PRINCE GEORGE'S,33,C24033,965886,503.87216412,3.0,6,1916.9266904967762,1.1907782225832715
Maryland,QUEEN ANNE'S,35,C24035,49839,515.8506362100001,2.0,1,96.6151759861566,0.19385456366732196
Maryland,ST. MARY'S,37,C24037,113699,771.96697539,2.0,13,147.28479795726875,1.6840098623950024
Maryland,WICOMICO,45,C24045,103542,404.24741019,3.0,3,256.1352216241393,0.7421197821873423
Maryland,WORCESTER,47,C24047,52454,701.87814099,3.0,49,74.73377063148536,6.9812688468806625
Massachusetts,WORCESTER,27,C25027,861566,1595.09526696,3.0,49,540.1345097349633,3.0719168324902797
Massachusetts,BARNSTABLE,1,C25001,228870,1318.72103688,3.0,26,173.55452260130022,1.971607282576924
Massachusetts,BERKSHIRE,3,C25003,128939,956.00774685,2.0,25,134.87233803789547,2.6150415707795056
Massachusetts,BRISTOL,5,C25005,578698,698.10511251,3.0,28,828.9553960138209,4.010857319083008
Rhode Island,BRISTOL,1,C44001,50793,45.18536334,1.0,28,1124.1029449692592,61.96696879321807
Massachusetts,DUKES,7,C25007,20495,495.91791873000005,1.0,2,41.32740364067868,0.4032925458958642
Massachusetts,ESSEX,9,C25009,808897,836.8549363200002,3.0,13,966.5916575183951,1.5534353011247586
New Jersey,ESSEX,13,C34013,863448,130.72627932,3.0,13,6605.0070765526625,9.94444274527066
New York,ESSEX,31,C36031,37348,1935.61046211,2.0,13,19.295204655634645,0.6716227388969969
Vermont,ESSEX,9,C50009,5893,680.25098583,1.0,13,8.66297899268713,1.9110593399784945
Virginia,ESSEX,57,C51057,10595,289.10299743,2.0,13,36.64783863946394,4.496667317725637
Massachusetts,HAMPDEN,13,C25013,465327,640.5562850700001,3.0,12,726.4420174241972,1.8733716739175603
Massachusetts,HAMPSHIRE,15,C25015,162053,550.74153069,2.0,9,294.2451058611303,1.6341603998384313
West Virginia,HAMPSHIRE,27,C54027,23087,651.11923032,1.0,9,35.457407683464716,1.3822353235638343
Massachusetts,NANTUCKET,19,C25019,14255,306.72085977,3.0,6,46.47548266097507,1.956176050269031
Massachusetts,NORFOLK,21,C25021,725648,448.83743502,3.0,5,1616.7278916199703,1.1139890770869418
Virginia,NORFOLK,710,C51710,237884,97.37635518,3.0,5,2442.933908958411,5.134716729495071
Massachusetts,SUFFOLK,25,C25025,796326,121.43621061,3.0,14,6557.566281094284,11.528686484595502
New York,SUFFOLK,103,C36103,1524969,2397.21116349,4.0,14,636.1429577942816,0.5840119641199226
Virginia,SUFFOLK,800,C51800,94179,433.23722754,2.0,14,217.38436591602607,3.2314859181180142
Michigan,ALCONA,1,C26001,10159,1808.72414112,1.0,15,5.616666339019135,0.8293138604713753
Michigan,ALGER,3,C26003,8834,5098.64365101,1.0,9,1.7326176537656355,0.1765175332113507
Michigan,ALLEGAN,5,C26005,120243,1851.79746414,2.0,21,64.9331270446698,1.1340333058374008
Michigan,ALPENA,7,C26007,28892,1712.03697288,1.0,6,16.875803769236178,0.35045972108340395
Michigan,ANTRIM,9,C26009,23425,607.8303851100001,1.0,8,38.538711742356774,1.316156644349431
Michigan,ARENAC,11,C26011,14991,687.54697791,1.0,6,21.803601036207773,0.8726676420335311
Michigan,BARAGA,13,C26013,8148,1079.72818083,1.0,4,7.546343741567007,0.37046361028802194
Michigan,BARRY,15,C26015,62414,582.86777211,1.0,10,107.08089036053464,1.7156549870307085
Missouri,BARRY,9,C29009,34451,798.81335391,2.0,10,43.12772167787457,1.2518568888529962
Michigan,BENZIE,19,C26019,17953,868.2414518700001,1.0,2,20.677427876005236,0.23035066981568803
Michigan,BRANCH,23,C26023,44842,524.950023,1.0,7,85.42146496867569,1.333460271131372
Michigan,CHARLEVOIX,29,C26029,26039,1404.4757649,1.0,8,18.540013755135178,0.5696075503709106
Michigan,CHEBOYGAN,31,C26031,25564,894.33686394,1.0,16,28.584307581125337,1.7890350543655351
Michigan,CHIPPEWA,33,C26033,36764,2725.71180297,1.0,38,13.487852956406131,1.3941312488941164
Minnesota,CHIPPEWA,23,C27023,12542,593.82074115,1.0,38,21.120852019602786,6.399237575704879
Wisconsin,CHIPPEWA,17,C55017,66228,1051.7761059,2.0,38,62.96777387173005,3.6129362310891797
Michigan,CLARE,35,C26035,30835,581.1782847000001,1.0,9,53.05600847753078,1.5485781621461878
Michigan,EATON,45,C26045,109033,585.28287285,2.0,4,186.29111675363114,0.6834302156361144
Michigan,GENESEE,49,C26049,406019,656.14485144,3.0,34,618.7947662912168,5.181782639211804
New York,GENESEE,37,C36037,58382,500.30875908,1.0,34,116.6919406075492,6.795803467946752
Michigan,GLADWIN,51,C26051,25371,521.15601213,1.0,4,48.682159294885615,0.7675244853554943
Michigan,GOGEBIC,53,C26053,14378,1491.62175006,1.0,10,9.639172933367087,0.6704112486692926
Michigan,GRAND TRAVERSE,55,C26055,95178,607.38456597,1.0,9,156.70138052981252,1.4817630384840117
Michigan,GRATIOT,57,C26057,41742,577.3825434,1.0,6,72.29522346518522,1.0391723942099356
Michigan,HILLSDALE,59,C26059,45730,613.1370437400001,2.0,15,74.5836521653579,2.446435124601724
Michigan,HOUGHTON,61,C26061,37342,1516.67613084,1.0,10,24.620945263586634,0.6593365450052657
Michigan,HURON,63,C26063,31395,2158.3747341,1.0,28,14.545666933546228,1.29727241324827
Ohio,HURON,77,C39077,58532,500.57770893,1.0,28,116.92889826259727,5.593537127302542
Michigan,INGHAM,65,C26065,284838,566.37454497,3.0,9,502.9145510328107,1.5890544657999623
Michigan,IONIA,67,C26067,66764,585.89746644,2.0,11,113.95167896128306,1.877461608912159
Michigan,IOSCO,69,C26069,25202,1909.14460659,1.0,5,13.200676320173727,0.26189739544825263
Michigan,IRON,71,C26071,11625,1223.32075515,1.0,26,9.502822502651462,2.1253624522059185
Missouri,IRON,93,C29093,9485,557.63767722,2.0,26,17.00925240074473,4.662525697621118
Utah,IRON,21,C49021,57174,3334.0574826,3.0,26,17.14847458341179,0.7798305858759341
Wisconsin,IRON,51,C55051,6133,928.44324027,1.0,26,6.605681138048316,2.800386590400395
Michigan,ISABELLA,73,C26073,64345,583.52999445,2.0,5,110.26853908452075,0.8568539830951958
Michigan,KALAMAZOO,77,C26077,261632,586.1565067800001,2.0,13,446.3517797273167,2.2178377019841293
Michigan,KALKASKA,79,C26079,17909,576.3222332400001,1.0,6,31.074629724621584,1.0410842500850384
Michigan,KEWEENAW,83,C26083,2043,6026.49708882,1.0,3,0.3390029016673803,0.049780161772008856
Michigan,LAPEER,87,C26087,88578,669.5358317700001,2.0,14,132.29762440918688,2.0910008599523766
Michigan,LEELANAU,89,C26089,22255,2557.75541307,1.0,12,8.700988329954491,0.46916135681623855
Michigan,LENAWEE,91,C26091,99376,769.08925353,2.0,17,129.21257128984658,2.210406649419771
Michigan,LUCE,95,C26095,5339,1931.78899368,1.0,3,2.7637594051249694,0.15529646404523145
Michigan,MACKINAC,97,C26097,10817,2121.75961803,1.0,13,5.098127001796419,0.612699001787496
Michigan,MACOMB,99,C26099,880347,576.68456313,3.0,2,1526.5659188479897,0.3468100462313133
Michigan,MANISTEE,101,C26101,25012,1293.65153814,1.0,4,19.334418320997028,0.3092022760434516
Michigan,MARQUETTE,103,C26103,65947,3459.59591718,1.0,16,19.06205278845253,0.46248175749501946
Wisconsin,MARQUETTE,77,C55077,15562,469.15370736000006,1.0,16,33.170365609108714,3.410396155672404
Michigan,MECOSTA,107,C26107,39663,577.00862193,1.0,7,68.73900751661859,1.2131534493516125
Michigan,MENOMINEE,109,C26109,23484,1351.68228429,1.0,15,17.37390529782335,1.109728238236034
Wisconsin,MENOMINEE,78,C55078,4229,368.64361755,1.0,15,11.471784126104966,4.068970486913561
Michigan,MIDLAND,111,C26111,83456,533.3997817200001,2.0,20,156.46050647206476,3.7495328429846806
Texas,MIDLAND,329,C48329,169849,911.10564051,3.0,20,186.4207534758817,2.1951351315095375
Michigan,MISSAUKEE,113,C26113,15048,579.68915589,1.0,8,25.95873986446533,1.380049966212936
Michigan,MONTCALM,117,C26117,66606,728.02788279,2.0,10,91.4882541926111,1.3735737650153304
Michigan,MONTMORENCY,119,C26119,9129,568.3211547000001,1.0,2,16.06310080929317,0.3519136994039472
Michigan,MUSKEGON,121,C26121,175775,1474.76333004,2.0,14,119.18861584063963,0.9493048623347773
Michigan,NEWAYGO,123,C26123,49957,870.39786678,1.0,9,57.3955910356419,1.0340098871444985
Michigan,OAKLAND,125,C26125,1274114,916.39586727,4.0,12,1390.3532801775552,1.3094777517655927
Michigan,OCEANA,127,C26127,26621,1319.13439281,1.0,9,20.180657971696387,0.682265586361397
Michigan,ONTONAGON,131,C26131,5803,3778.20128673,1.0,9,1.535916050947737,0.2382085896696473
Michigan,OSCODA,135,C26135,8212,577.2875737200001,1.0,7,14.225145965090597,1.212567240083222
Michigan,OTSEGO,137,C26137,25061,531.53528064,1.0,11,47.148328460577574,2.0694769285597276
New York,OTSEGO,77,C36077,58494,1026.01248789,2.0,11,57.01100200085596,1.0721117071997395
Michigan,PRESQUE ISLE,141,C26141,12968,2598.7247375700003,1.0,8,4.990139899205346,0.3078433003828097
Michigan,ROSCOMMON,143,C26143,23456,585.87725118,1.0,14,40.035689989256085,2.3895790409685587
Michigan,SAGINAW,145,C26145,190067,824.20311714,2.0,9,230.60699000937535,1.0919638391116702
Michigan,SANILAC,151,C26151,40597,1605.99191376,1.0,12,25.278458535294238,0.7472017696468479
Michigan,SCHOOLCRAFT,153,C26153,8040,1902.94891332,1.0,7,4.225021462070114,0.36785012729466166
Michigan,SHIAWASSEE,155,C26155,68081,546.40231659,2.0,16,124.59866646408355,2.9282452716989127
Michigan,TUSCOLA,157,C26157,53321,923.13698646,2.0,8,57.76065825774431,0.8666102774928349
Michigan,WASHTENAW,161,C26161,372064,729.71458443,3.0,14,509.8760637909264,1.9185583375636905
Michigan,WEXFORD,165,C26165,33652,581.2289808,1.0,4,57.89800768998406,0.6881969296325219
Minnesota,AITKIN,1,C27001,15674,2015.14653054,1.0,8,7.778094427604642,0.3969934631927851
Minnesota,ANOKA,3,C27003,363857,450.5757243,3.0,14,807.5379572773845,3.107135880822242
Minnesota,BECKER,5,C27005,35074,1459.7385913500002,1.0,10,24.027589739586695,0.6850541637562495
Minnesota,BELTRAMI,7,C27007,46103,3086.2424720400004,1.0,14,14.938230037877096,0.4536260558538042
Minnesota,BIG STONE,11,C27011,5166,533.4376749,1.0,5,9.684355348482717,0.9373166229658069
Minnesota,BLUE EARTH,13,C27013,69073,773.3245373100002,2.0,6,89.31955041833997,0.7758708938514903
Minnesota,CARLTON,17,C27017,36175,883.99249341,1.0,10,40.922293197824544,1.1312313254408997
Minnesota,CARVER,19,C27019,106922,379.69775064,2.0,6,281.59766503693396,1.5802042519047566
Minnesota,CHISAGO,25,C27025,56591,446.8497060300001,2.0,11,126.64437110808048,2.461677797156589
Minnesota,COTTONWOOD,33,C27033,11505,655.1111771100001,1.0,3,17.56190460793831,0.4579375386685348
Minnesota,CROW WING,35,C27035,66020,1168.22588337,1.0,3,56.51304335900438,0.2567996517373722
Minnesota,DAKOTA,37,C27037,439810,592.7887785300001,3.0,4,741.9337476168873,0.6747766059133602
Nebraska,DAKOTA,43,C31043,21545,270.12020958,2.0,4,79.76078514635958,1.4808221888393518
Minnesota,FARIBAULT,43,C27043,13918,729.19356783,1.0,9,19.086838685945132,1.2342401794331528
Minnesota,FILLMORE,45,C27045,21197,870.83060961,1.0,6,24.34112876382818,0.6889973703022555
Nebraska,FILLMORE,59,C31059,5541,582.3451658700001,2.0,6,9.514975524390197,1.0303167866150726
Minnesota,FREEBORN,47,C27047,30884,729.7140520800002,2.0,5,42.3234278029418,0.6851999061478726
Minnesota,GOODHUE,49,C27049,47556,787.42118559,2.0,6,60.3946158298588,0.7619810223297855
Minnesota,HENNEPIN,53,C27053,1281172,612.91452339,4.0,8,2090.2947329652116,1.305239098553644
Minnesota,HUBBARD,57,C27057,21321,1009.58150592,1.0,9,21.118651515481993,0.8914584852461795
Minnesota,ISANTI,59,C27059,41125,456.22667883,1.0,4,90.14159387930943,0.8767571441148637
Minnesota,ITASCA,61,C27061,45006,2957.48909157,1.0,22,15.217638546253541,0.7438742568048213
Minnesota,KANABEC,65,C27065,16014,539.06386794,1.0,4,29.707055049333082,0.7420271025186232
Minnesota,KANDIYOHI,67,C27067,43707,871.05665556,2.0,10,50.17698874236933,1.1480309502452544
Minnesota,KITTSON,69,C27069,4201,1114.93778721,1.0,5,3.767923240374251,0.44845551539803036
Minnesota,KOOCHICHING,71,C27071,12059,3187.71567738,1.0,14,3.7829597180107837,0.43918596941828486
Minnesota,LAC QUI PARLE,73,C27073,6711,785.86691079,1.0,11,8.53961390644849,1.3997281026811712
Minnesota,LAKE OF THE WOODS,77,C27077,3752,1797.79663089,1.0,9,2.0869991274500115,0.500612797096218
Minnesota,LE SUEUR,79,C27079,28651,478.6022724600001,1.0,9,59.86390297048694,1.8804758184160497
Minnesota,MCLEOD,85,C27085,36770,510.68059302000006,1.0,4,72.00195288909276,0.7832684567755537
Minnesota,MAHNOMEN,87,C27087,5404,588.79065024,1.0,2,9.17813487323083,0.33967930692934234
Minnesota,MEEKER,93,C27093,23394,651.12171189,1.0,7,35.928766577441614,1.0750678209886777
Minnesota,MILLE LACS,95,C27095,26388,688.4268249300001,1.0,9,38.33087126243687,1.3073284878048046
Minnesota,MORRISON,97,C27097,34007,1165.02993906,2.0,14,29.18980779793386,1.201685856356262
Minnesota,MOWER,99,C27099,40028,718.69401084,2.0,4,55.69546899829568,0.556565094416865
Minnesota,NICOLLET,103,C27103,34438,471.65023074,2.0,7,73.01597191199967,1.4841506573668555
Minnesota,NOBLES,105,C27105,22270,729.84474966,2.0,3,30.513338638627644,0.4110463220291106
Minnesota,NORMAN,107,C27107,6420,885.58113033,1.0,7,7.249476959392386,0.7904414130178614
Minnesota,OLMSTED,109,C27109,162489,661.36800756,2.0,14,245.68621122070047,2.116824497098146
Minnesota,OTTER TAIL,111,C27111,60042,2246.7826839900004,2.0,5,26.72354581858048,0.222540436849043
Minnesota,PENNINGTON,113,C27113,13900,624.4916745600001,1.0,18,22.258102975982126,2.8823442702710667
South Dakota,PENNINGTON,103,C46103,109015,2812.56892098,3.0,18,38.75993906738302,0.6399843170324215
